timestamp,src_ip,dst_ip,frame_len,latency,jitter,ipdv,packet_loss
1770726041.004142240,1.1.10.10,1.1.2.1,66,0.000086,0.000014,-0.000014,0
1770726041.104529947,1.1.2.1,1.1.10.10,66,0.000085,0.000001,-0.000001,0
1770726041.603662069,1.1.10.10,1.1.1.1,66,0.000035,0.000050,-0.000050,0
1770726041.675275887,1.1.1.1,1.1.10.10,66,0.000118,0.000083,0.000083,0
1770726042.004342056,1.1.10.10,1.1.2.1,66,0.000087,0.000032,-0.000032,0
1770726042.065504216,1.1.2.1,1.1.10.10,66,0.000047,0.000040,-0.000040,0
1770726042.603954681,1.1.10.10,1.1.1.1,66,0.000042,0.000005,-0.000005,0
1770726042.675140757,1.1.1.1,1.1.10.10,66,0.000054,0.000012,0.000012,0
1770726043.005483583,1.1.10.10,1.1.2.1,66,0.000052,0.000002,-0.000002,0
1770726043.074237432,1.1.2.1,1.1.10.10,66,0.000089,0.000037,0.000037,0
1770726043.603959549,1.1.10.10,1.1.1.1,66,0.000045,0.000044,-0.000044,0
1770726043.668515062,1.1.1.1,1.1.10.10,66,0.000046,0.000001,0.000001,0
1770726044.005219695,1.1.10.10,1.1.2.1,66,0.000071,0.000025,0.000025,0
1770726044.070725778,1.1.2.1,1.1.10.10,66,0.000046,0.000025,-0.000025,0
1770726044.604844787,1.1.10.10,1.1.1.1,66,0.000105,0.000059,0.000059,0
1770726044.646884244,1.1.1.1,1.1.10.10,66,0.000053,0.000051,-0.000051,0
1770726045.005963213,1.1.10.10,1.1.2.1,66,0.000046,0.000008,-0.000008,0
1770726045.056211450,1.1.2.1,1.1.10.10,66,0.000076,0.000031,0.000031,0
1770726045.604983150,1.1.10.10,1.1.1.1,66,0.000041,0.000035,-0.000035,0
1770726045.657871764,1.1.1.1,1.1.10.10,66,0.000086,0.000045,0.000045,0
1770726046.005941477,1.1.10.10,1.1.2.1,66,0.000048,0.000039,-0.000039,0
1770726046.069378132,1.1.2.1,1.1.10.10,66,0.000067,0.000019,0.000019,0
1770726046.605262099,1.1.10.10,1.1.1.1,66,0.000037,0.000030,-0.000030,0
1770726046.663237560,1.1.1.1,1.1.10.10,66,0.000102,0.000065,0.000065,0
1770726047.006771409,1.1.10.10,1.1.2.1,66,0.000064,0.000038,-0.000038,0
1770726047.052392567,1.1.2.1,1.1.10.10,66,0.000083,0.000018,0.000018,0
1770726047.606476247,1.1.10.10,1.1.1.1,66,0.000048,0.000034,-0.000034,0
1770726047.660631885,1.1.1.1,1.1.10.10,66,0.000046,0.000002,-0.000002,0
1770726048.007111323,1.1.10.10,1.1.2.1,66,0.000089,0.000042,0.000042,0
1770726048.057914693,1.1.2.1,1.1.10.10,66,0.000084,0.000005,-0.000005,0
1770726048.459887828,1.1.1.1,1.1.10.10,66,0.000089,0.000006,0.000006,0
1770726048.460052033,1.1.10.10,1.1.1.1,66,0.000049,0.000040,-0.000040,0
1770726048.519380098,1.1.1.1,1.1.10.10,66,0.040908,0.040859,0.040859,0
1770726048.648329341,1.1.10.10,1.1.1.1,66,0.041103,0.000195,0.000195,0
1770726048.662522857,1.1.1.1,1.1.10.10,66,0.000047,0.041056,-0.041056,0
1770726048.995238654,1.1.2.1,1.1.10.10,66,0.000154,0.000107,0.000107,0
1770726048.995469654,1.1.10.10,1.1.2.1,66,0.000032,0.000122,-0.000122,0
1770726049.008417621,1.1.10.10,1.1.2.1,66,0.000379,0.000348,0.000348,0
1770726049.052329072,1.1.2.1,1.1.10.10,66,0.041044,0.040665,0.040665,0
1770726049.060879927,1.1.2.1,1.1.10.10,66,0.000047,0.040997,-0.040997,0
1770726049.608573875,1.1.10.10,1.1.1.1,66,0.000096,0.000049,0.000049,0
1770726049.658907396,1.1.1.1,1.1.10.10,66,0.000087,0.000009,-0.000009,0
1770726050.049195122,1.1.10.10,1.1.2.1,66,0.041119,0.041032,0.041032,0
1770726050.058021655,1.1.2.1,1.1.10.10,66,0.000086,0.041033,-0.041033,0
1770726050.607010114,1.1.10.10,1.1.1.1,66,0.000060,0.000025,-0.000025,0
1770726050.669763531,1.1.1.1,1.1.10.10,66,0.000116,0.000056,0.000056,0
1770726051.008894458,1.1.10.10,1.1.2.1,66,0.000068,0.000048,-0.000048,0
1770726051.064544626,1.1.2.1,1.1.10.10,66,0.000109,0.000041,0.000041,0
1770726051.607928088,1.1.10.10,1.1.1.1,66,0.000070,0.000038,-0.000038,0
1770726051.672533645,1.1.1.1,1.1.10.10,66,0.000141,0.000070,0.000070,0
1770726052.009921577,1.1.10.10,1.1.2.1,66,0.000073,0.000068,-0.000068,0
1770726052.061417052,1.1.2.1,1.1.10.10,66,0.000139,0.000066,0.000066,0
1770726052.609251972,1.1.10.10,1.1.1.1,66,0.000124,0.000016,-0.000016,0
1770726052.661233382,1.1.1.1,1.1.10.10,66,0.000120,0.000004,-0.000004,0
1770726053.009821166,1.1.10.10,1.1.2.1,66,0.000089,0.000031,-0.000031,0
1770726053.056684683,1.1.2.1,1.1.10.10,66,0.000076,0.000013,-0.000013,0
1770726053.608842608,1.1.10.10,1.1.1.1,66,0.000143,0.000067,0.000067,0
1770726053.666982012,1.1.1.1,1.1.10.10,66,0.000264,0.000121,0.000121,0
1770726054.010314030,1.1.10.10,1.1.2.1,66,0.000055,0.000209,-0.000209,0
1770726054.062665074,1.1.2.1,1.1.10.10,66,0.000124,0.000069,0.000069,0
1770726054.610357118,1.1.10.10,1.1.1.1,66,0.000074,0.000050,-0.000050,0
1770726054.672503494,1.1.1.1,1.1.10.10,66,0.000067,0.000007,-0.000007,0
1770726055.010474559,1.1.10.10,1.1.2.1,66,0.000062,0.000004,-0.000004,0
1770726055.062009633,1.1.2.1,1.1.10.10,66,0.000077,0.000014,0.000014,0
1770726055.609984832,1.1.10.10,1.1.1.1,66,0.000037,0.000040,-0.000040,0
1770726055.665733106,1.1.1.1,1.1.10.10,66,0.000056,0.000019,0.000019,0
1770726056.011330416,1.1.10.10,1.1.2.1,66,0.000084,0.000028,0.000028,0
1770726056.067239405,1.1.2.1,1.1.10.10,66,0.000099,0.000016,0.000016,0
1770726056.611652478,1.1.10.10,1.1.1.1,66,0.000047,0.000053,-0.000053,0
