timestamp,src_ip,dst_ip,frame_len,latency,jitter,ipdv,packet_loss
1770741169.986113554,1.1.10.10,1.1.2.1,66,0.000046,0.000003,-0.000003,0
1770741170.027643820,1.1.2.1,1.1.10.10,66,0.000047,0.000001,0.000001,0
1770741170.527361313,1.1.10.10,1.1.1.1,66,0.000087,0.000040,0.000040,0
1770741170.569260822,1.1.1.1,1.1.10.10,66,0.000055,0.000033,-0.000033,0
1770741170.985894363,1.1.10.10,1.1.2.1,66,0.000094,0.000039,0.000039,0
1770741171.039237592,1.1.2.1,1.1.10.10,66,0.000045,0.000049,-0.000049,0
1770741171.528440801,1.1.10.10,1.1.1.1,66,0.000030,0.000016,-0.000016,0
1770741171.572957034,1.1.1.1,1.1.10.10,66,0.000081,0.000052,0.000052,0
1770741171.986148255,1.1.10.10,1.1.2.1,66,0.000029,0.000052,-0.000052,0
1770741172.019457558,1.1.2.1,1.1.10.10,66,0.000101,0.000072,0.000072,0
1770741172.528758903,1.1.10.10,1.1.1.1,66,0.000100,0.000001,-0.000001,0
1770741172.564651189,1.1.1.1,1.1.10.10,66,0.000061,0.000039,-0.000039,0
1770741173.023419707,1.1.10.10,1.1.2.1,72,0.037090,0.037029,0.037029,0
1770741173.023481912,1.1.2.1,1.1.10.10,66,0.000062,0.037028,-0.037028,0
1770741173.569933232,1.1.10.10,1.1.1.1,66,0.040910,0.040848,0.040848,0
1770741173.573122242,1.1.1.1,1.1.10.10,66,0.000061,0.040849,-0.040849,0
1770741174.027965638,1.1.10.10,1.1.2.1,66,0.040951,0.040890,0.040890,0
1770741174.028923145,1.1.2.1,1.1.10.10,66,0.000050,0.040902,-0.040902,0
1770741174.528732658,1.1.10.10,1.1.1.1,66,0.000122,0.000072,0.000072,0
1770741174.566282914,1.1.1.1,1.1.10.10,66,0.000066,0.000056,-0.000056,0
1770741174.987815428,1.1.10.10,1.1.2.1,66,0.000072,0.000006,0.000006,0
1770741175.027275561,1.1.2.1,1.1.10.10,66,0.000065,0.000007,-0.000007,0
1770741175.567466408,1.1.10.10,1.1.1.1,72,0.037368,0.037303,0.037303,0
1770741175.567513077,1.1.1.1,1.1.10.10,66,0.000047,0.037322,-0.037322,0
1770741175.988681362,1.1.10.10,1.1.2.1,66,0.000079,0.000032,0.000032,0
1770741176.031349497,1.1.2.1,1.1.10.10,66,0.000107,0.000028,0.000028,0
1770741176.570943963,1.1.10.10,1.1.1.1,66,0.041080,0.040973,0.040973,0
1770741176.576371393,1.1.1.1,1.1.10.10,66,0.000143,0.040937,-0.040937,0
1770741176.988331997,1.1.10.10,1.1.2.1,66,0.000074,0.000069,-0.000069,0
1770741177.031582857,1.1.2.1,1.1.10.10,66,0.000045,0.000029,-0.000029,0
1770741177.529857484,1.1.10.10,1.1.1.1,66,0.000055,0.000010,0.000010,0
1770741177.581350974,1.1.1.1,1.1.10.10,66,0.000048,0.000007,-0.000007,0
1770741177.989093961,1.1.10.10,1.1.2.1,66,0.000055,0.000007,0.000007,0
1770741178.105981193,1.1.2.1,1.1.10.10,66,0.000108,0.000053,0.000053,0
1770741178.530471593,1.1.10.10,1.1.1.1,66,0.000053,0.000055,-0.000055,0
1770741178.577133433,1.1.1.1,1.1.10.10,66,0.000058,0.000006,0.000006,0
1770741178.989117133,1.1.10.10,1.1.2.1,66,0.000059,0.000001,0.000001,0
1770741179.025782373,1.1.2.1,1.1.10.10,66,0.000062,0.000003,0.000003,0
1770741179.531039830,1.1.10.10,1.1.1.1,66,0.000037,0.000024,-0.000024,0
1770741179.585743604,1.1.1.1,1.1.10.10,66,0.000053,0.000016,0.000016,0
1770741180.027752893,1.1.10.10,1.1.2.1,72,0.038305,0.038252,0.038252,0
1770741180.027804118,1.1.2.1,1.1.10.10,66,0.000051,0.038253,-0.038253,0
1770741180.531776838,1.1.10.10,1.1.1.1,66,0.000099,0.000047,0.000047,0
1770741180.569692358,1.1.1.1,1.1.10.10,66,0.000065,0.000034,-0.000034,0
1770741181.026424930,1.1.10.10,1.1.2.1,72,0.036682,0.036618,0.036618,0
1770741181.026471972,1.1.2.1,1.1.10.10,66,0.000047,0.036635,-0.036635,0
1770741181.571953888,1.1.10.10,1.1.1.1,66,0.040212,0.040165,0.040165,0
1770741181.573364350,1.1.1.1,1.1.10.10,66,0.000034,0.040178,-0.040178,0
1770741182.026995603,1.1.10.10,1.1.2.1,72,0.036826,0.036792,0.036792,0
1770741182.027040191,1.1.2.1,1.1.10.10,66,0.000045,0.036782,-0.036782,0
1770741182.532316164,1.1.10.10,1.1.1.1,66,0.000044,0.000001,-0.000001,0
1770741182.619643565,1.1.1.1,1.1.10.10,66,0.000083,0.000039,0.000039,0
1770741183.035491174,1.1.10.10,1.1.2.1,66,0.044362,0.044279,0.044279,0
1770741183.052308502,1.1.2.1,1.1.10.10,66,0.000074,0.044288,-0.044288,0
1770741183.532968937,1.1.10.10,1.1.1.1,66,0.000027,0.000047,-0.000047,0
1770741183.553762441,1.1.1.1,1.1.10.10,66,0.000082,0.000056,0.000056,0
1770741183.990962510,1.1.10.10,1.1.2.1,66,0.000031,0.000051,-0.000051,0
1770741184.059038745,1.1.2.1,1.1.10.10,66,0.000149,0.000117,0.000117,0
1770741184.575001105,1.1.10.10,1.1.1.1,66,0.041746,0.041598,0.041598,0
1770741184.577482002,1.1.1.1,1.1.10.10,66,0.000059,0.041687,-0.041687,0
1770741184.991234838,1.1.10.10,1.1.2.1,66,0.000066,0.000007,0.000007,0
1770741185.044006233,1.1.2.1,1.1.10.10,66,0.000131,0.000065,0.000065,0
1770741185.532699700,1.1.10.10,1.1.1.1,66,0.000081,0.000051,-0.000051,0
1770741185.582355277,1.1.1.1,1.1.10.10,66,0.000047,0.000034,-0.000034,0
1770741185.992123271,1.1.10.10,1.1.2.1,66,0.000055,0.000008,0.000008,0
1770741186.007507026,1.1.2.1,1.1.10.10,66,0.000274,0.000219,0.000219,0
1770741186.042910854,1.1.10.10,1.1.2.1,72,0.035223,0.034949,0.034949,0
1770741186.084984941,1.1.2.1,1.1.10.10,66,0.042074,0.006851,0.006851,0
1770741186.464792360,1.1.1.1,1.1.10.10,66,0.000113,0.041961,-0.041961,0
1770741186.465076837,1.1.10.10,1.1.1.1,66,0.000070,0.000043,-0.000043,0
1770741186.515006579,1.1.1.1,1.1.10.10,66,0.040825,0.040755,0.040755,0
1770741186.573948300,1.1.10.10,1.1.1.1,66,0.040699,0.000126,-0.000126,0
1770741186.576214780,1.1.1.1,1.1.10.10,66,0.000045,0.040654,-0.040654,0
1770741187.033997067,1.1.10.10,1.1.2.1,66,0.041707,0.041662,0.041662,0
1770741187.035685269,1.1.2.1,1.1.10.10,66,0.000050,0.041657,-0.041657,0
1770741187.533580146,1.1.10.10,1.1.1.1,66,0.000072,0.000022,0.000022,0
1770741187.579385767,1.1.1.1,1.1.10.10,66,0.000046,0.000027,-0.000027,0
1770741187.992244276,1.1.10.10,1.1.2.1,66,0.000053,0.000008,0.000008,0
1770741188.036608600,1.1.2.1,1.1.10.10,66,0.000043,0.000010,-0.000010,0
1770741188.533638521,1.1.10.10,1.1.1.1,66,0.000094,0.000050,0.000050,0
1770741188.578027132,1.1.1.1,1.1.10.10,66,0.000046,0.000048,-0.000048,0
1770741188.992568369,1.1.10.10,1.1.2.1,66,0.000062,0.000016,0.000016,0
1770741189.031570461,1.1.2.1,1.1.10.10,66,0.000049,0.000013,-0.000013,0
1770741189.533867258,1.1.10.10,1.1.1.1,66,0.000034,0.000015,-0.000015,0
1770741189.571566831,1.1.1.1,1.1.10.10,66,0.000049,0.000016,0.000016,0
1770741190.022287070,1.1.10.10,1.1.2.1,72,0.029787,0.029737,0.029737,0
1770741190.022329758,1.1.2.1,1.1.10.10,66,0.000043,0.029744,-0.029744,0
1770741190.573180037,1.1.10.10,1.1.1.1,72,0.038863,0.038820,0.038820,0
1770741190.573284785,1.1.1.1,1.1.10.10,66,0.000105,0.038758,-0.038758,0
1770741191.034937051,1.1.10.10,1.1.2.1,66,0.041824,0.041719,0.041719,0
1770741191.036016722,1.1.2.1,1.1.10.10,66,0.000048,0.041776,-0.041776,0
1770741191.575938839,1.1.10.10,1.1.1.1,66,0.041440,0.041392,0.041392,0
1770741191.579786607,1.1.1.1,1.1.10.10,66,0.000047,0.041393,-0.041393,0
1770741191.993090198,1.1.10.10,1.1.2.1,66,0.000076,0.000029,0.000029,0
1770741192.024374495,1.1.2.1,1.1.10.10,66,0.000043,0.000033,-0.000033,0
1770741192.534716555,1.1.10.10,1.1.1.1,66,0.000038,0.000005,-0.000005,0
1770741192.577817904,1.1.1.1,1.1.10.10,66,0.000045,0.000007,0.000007,0
1770741193.035067504,1.1.10.10,1.1.2.1,66,0.040907,0.040862,0.040862,0
1770741193.051836258,1.1.2.1,1.1.10.10,66,0.000056,0.040851,-0.040851,0
1770741193.535083932,1.1.10.10,1.1.1.1,66,0.000037,0.000019,-0.000019,0
1770741193.578940975,1.1.1.1,1.1.10.10,66,0.000064,0.000027,0.000027,0
1770741193.993971255,1.1.10.10,1.1.2.1,66,0.000154,0.000090,0.000090,0
1770741194.037109146,1.1.2.1,1.1.10.10,66,0.000063,0.000092,-0.000092,0
1770741194.535169841,1.1.10.10,1.1.1.1,66,0.000043,0.000019,-0.000019,0
1770741194.606468805,1.1.1.1,1.1.10.10,66,0.000099,0.000056,0.000056,0
1770741194.995506768,1.1.10.10,1.1.2.1,66,0.000102,0.000003,0.000003,0
1770741195.103285678,1.1.2.1,1.1.10.10,66,0.000109,0.000007,0.000007,0
1770741195.535363263,1.1.10.10,1.1.1.1,66,0.000030,0.000078,-0.000078,0
1770741195.578557804,1.1.1.1,1.1.10.10,66,0.000158,0.000128,0.000128,0
1770741195.997161107,1.1.10.10,1.1.2.1,66,0.000080,0.000078,-0.000078,0
1770741196.027574095,1.1.2.1,1.1.10.10,66,0.000059,0.000021,-0.000021,0
1770741196.536098252,1.1.10.10,1.1.1.1,66,0.000065,0.000005,0.000005,0
1770741196.568819164,1.1.1.1,1.1.10.10,66,0.000072,0.000008,0.000008,0
1770741197.041183904,1.1.10.10,1.1.2.1,66,0.044469,0.044397,0.044397,0
1770741197.056637627,1.1.2.1,1.1.10.10,66,0.000138,0.044331,-0.044331,0
1770741197.576020772,1.1.10.10,1.1.1.1,72,0.040034,0.039896,0.039896,0
1770741197.576081188,1.1.1.1,1.1.10.10,66,0.000060,0.039974,-0.039974,0
1770741197.996824940,1.1.10.10,1.1.2.1,66,0.000037,0.000023,-0.000023,0
1770741198.020622842,1.1.2.1,1.1.10.10,66,0.000045,0.000008,0.000008,0
1770741198.573147485,1.1.10.10,1.1.1.1,72,0.037138,0.037093,0.037093,0
1770741198.573205242,1.1.1.1,1.1.10.10,66,0.000058,0.037080,-0.037080,0
1770741199.036931508,1.1.10.10,1.1.2.1,66,0.040529,0.040471,0.040471,0
1770741199.039282546,1.1.2.1,1.1.10.10,66,0.000056,0.040473,-0.040473,0
1770741199.573360032,1.1.10.10,1.1.1.1,72,0.037019,0.036963,0.036963,0
1770741199.573411859,1.1.1.1,1.1.10.10,66,0.000052,0.036967,-0.036967,0
1770741199.997220648,1.1.10.10,1.1.2.1,66,0.000103,0.000051,0.000051,0
1770741200.038739647,1.1.2.1,1.1.10.10,66,0.000059,0.000044,-0.000044,0
1770741200.577952532,1.1.10.10,1.1.1.1,66,0.040799,0.040740,0.040740,0
1770741200.585674660,1.1.1.1,1.1.10.10,66,0.000042,0.040757,-0.040757,0
1770741200.997651447,1.1.10.10,1.1.2.1,66,0.000034,0.000009,-0.000009,0
1770741201.046516143,1.1.2.1,1.1.10.10,66,0.000052,0.000018,0.000018,0
1770741201.536813876,1.1.10.10,1.1.1.1,66,0.000084,0.000032,0.000032,0
1770741201.588249414,1.1.1.1,1.1.10.10,66,0.000213,0.000129,0.000129,0
1770741201.998499997,1.1.10.10,1.1.2.1,66,0.000118,0.000095,-0.000095,0
1770741202.041318616,1.1.2.1,1.1.10.10,66,0.000065,0.000054,-0.000054,0
1770741202.537037515,1.1.10.10,1.1.1.1,66,0.000029,0.000036,-0.000036,0
1770741202.573038333,1.1.1.1,1.1.10.10,66,0.000057,0.000028,0.000028,0
1770741202.998202444,1.1.10.10,1.1.2.1,66,0.000072,0.000015,0.000015,0
1770741203.037317832,1.1.2.1,1.1.10.10,66,0.000064,0.000008,-0.000008,0
1770741203.574388996,1.1.10.10,1.1.1.1,72,0.036656,0.036592,0.036592,0
1770741203.574480572,1.1.1.1,1.1.10.10,66,0.000092,0.036564,-0.036564,0
1770741204.026137519,1.1.10.10,1.1.2.1,72,0.028071,0.027980,0.027980,0
1770741204.026203445,1.1.2.1,1.1.10.10,66,0.000066,0.028005,-0.028005,0
1770741204.578936316,1.1.10.10,1.1.1.1,66,0.040732,0.040667,0.040667,0
1770741204.580634304,1.1.1.1,1.1.10.10,66,0.000046,0.040687,-0.040687,0
1770741205.035870118,1.1.10.10,1.1.2.1,72,0.037213,0.037168,0.037168,0
1770741205.035924780,1.1.2.1,1.1.10.10,66,0.000055,0.037159,-0.037159,0
